3502.52	60.0752
3501.25	37.7599
3499.98	76.7782
3498.71	14.1047
3497.44	32.7517
3496.17	37.6949
3494.9	15.9456
3493.62	33.481
3492.35	16.311
3491.08	14.4227
3489.8	-7.19836
3488.53	-39.5431
3487.26	-1.63159
3485.98	-35.4559
3484.71	-26.0293
3483.43	-53.3616
3482.16	-42.4486
3480.88	-78.2987
3479.6	-59.9215
3478.33	-58.3246
3477.05	-72.5037
3475.77	-63.4689
3474.5	-91.2279
3473.22	-96.7825
3471.94	-90.1401
3470.66	-101.31
3469.38	-108.286
3468.1	-96.0822
3466.82	-112.699
3465.54	-107.145
3464.26	-122.422
3462.98	-91.5361
3461.7	-123.493
3460.42	-99.2957
3459.14	-91.9493
3457.86	-80.4592
3456.57	-84.8292
3455.29	-122.064
3454.01	-121.166
3452.73	-112.145
3451.44	-110.001
3450.16	-114.74
3448.87	-86.3651
3447.59	-120.881
3446.3	-121.291
3445.02	-75.601
3443.73	-88.8148
3442.45	-94.9343
3441.16	-78.9668
3439.88	-89.9144
3438.59	-57.7795
3437.3	-79.5696
3436.01	-71.286
3434.73	-69.9319
3433.44	-57.5132
3432.15	-70.0314
3430.86	-77.4924
3429.57	-55.8972
3428.28	-86.2521
3426.99	-48.5579
3425.7	-40.8204
3424.41	-89.0413
3423.12	-57.2253
3421.83	-76.3745
3420.54	-28.4924
3419.24	-58.5837
3417.95	-63.6498
3416.66	-31.6943
3415.37	-45.7216
3414.07	-44.7329
3412.78	-67.7323
3411.48	-32.7235
3410.19	-19.7075
3408.9	-46.6885
3407.6	-40.6693
3406.31	-38.6526
3405.01	-61.6411
3403.72	-21.6379
3402.42	-23.6456
3401.12	-43.6677
3399.82	-38.7051
3398.53	-44.7614
3397.23	-45.8392
3395.93	9.0592
3394.63	-16.0691
3393.33	23.7748
3392.04	2.58643
3390.74	11.364
3389.44	16.1056
3388.14	34.8086
3386.84	29.4709
3385.53	14.0901
3384.23	45.6652
3382.93	25.1919
3381.63	19.6688
3380.33	10.0939
3379.03	33.4664
3377.72	26.7821
3376.42	45.0396
3375.12	41.2384
3373.81	47.3741
3372.51	34.4478
3371.2	31.454
3369.9	53.3945
3368.59	30.2638
3367.29	14.0638
3365.98	44.7891
3364.68	21.4415
3363.37	47.0156
3362.06	46.5138
3360.76	-1.06799
3359.45	60.2672
3358.14	35.5214
3356.83	12.6913
3355.52	58.7728
3354.22	24.7693
3352.91	19.6772
3351.6	45.4946
3350.29	64.2198
3348.98	47.8497
3347.67	136.387
3346.36	507.829
3345.04	451.175
3343.73	36.4213
3342.42	49.5677
