3502.52	7.95935
3501.25	25.453
3499.98	17.0613
3498.71	19.7764
3497.44	27.6018
3496.17	15.53
3494.9	22.5646
3493.62	-8.30176
3492.35	-16.0662
3491.08	2.26746
3489.8	-16.3054
3488.53	-5.78223
3487.26	-26.1692
3485.98	-27.4641
3484.71	-24.6709
3483.43	-36.7927
3482.16	-30.8286
3480.88	-29.7811
3479.6	-40.6533
3478.33	-14.4474
3477.05	-33.1625
3475.77	-26.8018
3474.5	-44.3674
3473.22	-48.8604
3471.94	-44.2828
3470.66	-21.6375
3469.38	-36.9233
3468.1	-54.1439
3466.82	-55.3
3465.54	-63.394
3464.26	-46.4269
3462.98	-58.4004
3461.7	-47.3163
3460.42	-38.1759
3459.14	-67.9807
3457.86	-65.7323
3456.57	-30.432
3455.29	-47.0817
3454.01	-62.6819
3452.73	-47.2354
3451.44	-54.7427
3450.16	-71.2056
3448.87	-47.6252
3447.59	-59.0032
3446.3	-67.3403
3445.02	-71.6388
3443.73	-53.8994
3442.45	-74.1235
3441.16	-59.3126
3439.88	-61.4679
3438.59	-41.5906
3437.3	-38.682
3436.01	-52.7433
3434.73	-59.7759
3433.44	-46.7808
3432.15	-50.7593
3430.86	-46.7125
3429.57	-51.6417
3428.28	-49.548
3426.99	-42.4326
3425.7	-38.2965
3424.41	-46.141
3423.12	-40.967
3421.83	-63.7758
3420.54	-27.5684
3419.24	-41.3456
3417.95	-29.1088
3416.66	-32.859
3415.37	-43.5969
3414.07	-11.324
3412.78	-50.0409
3411.48	-41.7484
3410.19	-41.4482
3408.9	-7.14087
3407.6	-18.8271
3406.31	-41.5083
3405.01	-15.1851
3403.72	-36.8583
3402.42	2.47107
3401.12	-45.1976
3399.82	-30.8657
3398.53	-41.5339
3397.23	-20.203
3395.93	-37.8738
3394.63	-17.547
3393.33	-22.224
3392.04	-41.9048
3390.74	-20.5905
3389.44	-9.28186
3388.14	-44.9796
3386.84	-3.68469
3385.53	-11.3977
3384.23	-4.11951
3382.93	-12.8506
3381.63	-8.5918
3380.33	-23.3438
3379.03	-23.1073
3377.72	0.117188
3376.42	-15.6711
3375.12	-13.4731
3373.81	-1.28906
3372.51	-11.1198
3371.2	17.0343
3369.9	-6.82776
3368.59	12.2937
3367.29	12.3981
3365.98	-8.51526
3364.68	-12.4469
3363.37	-18.3973
3362.06	-3.36719
3360.76	-39.3569
3359.45	16.6328
3358.14	20.6017
3356.83	1.54907
3355.52	-7.52563
3354.22	6.37744
3352.91	-1.74255
3351.6	24.1141
3350.29	-13.0531
3348.98	15.7552
3347.67	2.53906
3346.36	8.29761
3345.04	1.03052
3343.73	10.7375
3342.42	-23.582
3341.11	12.0717
3339.8	30.6982
3338.48	-1.70288
3337.17	-1.13208
3335.86	-16.5895
3334.54	-7.07544
3333.23	10.4094
3331.91	5.86536
3330.6	11.2913
3329.28	25.687
3327.97	26.0526
3326.65	0.387451
3325.34	13.692
3324.02	21.9646
3322.7	2.20581
3321.38	26.416
3320.07	10.5934
3318.75	22.7385
3317.43	8.85193
3316.11	3.93164
3314.79	27.9791
3313.47	2.99268
3312.15	10.9735
3310.83	14.9198
3309.51	-8.16699
3308.19	27.7124
3306.87	-3.4436
3305.55	1.36707
3304.23	17.1429
3302.9	-5.11707
3301.58	-22.4109
3300.26	3.26025
3298.94	16.896
3297.61	22.4951
3296.29	2.05981
3294.96	0.588745
3293.64	-2.91797
3292.31	2.53943
3290.99	-5.03918
3289.66	-0.654297
3288.34	37.6946
3287.01	13.0072
3285.68	3.28296
3284.36	22.5227
3283.03	-2.27441
3281.7	11.8916
3280.37	8.02112
3279.05	38.1151
3277.72	19.1709
3276.39	5.1897
3275.06	25.1716
3273.73	8.11804
3272.4	12.026
3271.07	39.8967
3269.74	29.7322
3268.41	46.5287
3267.08	24.2899
3265.74	37.0123
3264.41	55.6995
3263.08	37.347
3261.75	44.9601
3260.41	50.5339
3259.08	81.0728
3257.75	75.572
3256.41	83.0369
3255.08	83.4645
3253.74	104.853
3252.41	90.2067
3251.07	102.524
3249.74	96.8038
3248.4	105.047
3247.06	116.251
3245.73	111.421
3244.39	124.555
3243.05	119.651
3241.71	124.711
3240.37	130.736
3239.04	132.723
3237.7	147.674
3236.36	183.59
3235.02	150.469
3233.68	167.312
3232.34	167.122
3231	134.894
3229.66	170.63
3228.31	184.33
3226.97	170.998
3225.63	181.628
3224.29	163.223
3222.94	173.785
3221.6	196.309
3220.26	201.799
3218.91	169.257
3217.57	160.677
3216.23	174.067
3214.88	135.418
3213.53	159.739
3212.19	158.026
3210.84	149.276
3209.5	174.495
3208.15	196.681
3206.8	170.83
3205.46	161.949
3204.11	140.036
3202.76	158.089
3201.41	171.11
3200.06	122.095
3198.71	174.051
3197.36	130.975
3196.01	143.866
3194.66	129.726
3193.31	173.554
3191.96	137.351
3190.61	123.117
3189.26	153.854
3187.91	140.558
3186.56	150.23
3185.2	141.873
3183.85	160.485
3182.5	131.071
3181.14	146.622
3179.79	167.144
3178.44	130.641
3177.08	131.104
3175.73	142.538
3174.37	161.948
3173.01	141.323
3171.66	152.676
3170.3	162.999
3168.95	128.291
3167.59	143.559
3166.23	132.795
3164.87	138.008
3163.51	136.193
3162.16	142.351
3160.8	133.479
3159.44	181.584
3158.08	145.663
3156.72	168.717
3155.36	132.743
3154	137.744
3152.64	127.72
3151.28	174.671
3149.91	143.596
3148.55	165.497
3147.19	143.374
3145.83	137.226
3144.46	180.054
3143.1	153.859
3141.74	160.643
3140.37	168.4
3139.01	145.135
3137.64	151.851
3136.28	115.539
3134.91	158.205
3133.55	115.854
3132.18	155.476
3130.81	112.081
3129.45	176.659
3128.08	129.221
3126.71	139.757
3125.34	178.278
3123.98	157.777
3122.61	147.252
3121.24	122.712
3119.87	149.151
3118.5	117.571
3117.13	102.972
3115.76	150.348
3114.39	121.711
3113.02	136.055
3111.64	125.38
3110.27	126.687
3108.9	71.9764
3107.53	138.248
3106.15	110.503
3104.78	106.744
3103.41	85.9645
3102.03	120.167
3100.66	124.355
3099.29	107.529
3097.91	140.684
3096.53	124.822
3095.16	68.9497
3093.78	78.0577
3092.41	99.1503
3091.03	94.2327
3089.65	79.2947
3088.27	124.348
3086.9	86.3872
3085.52	103.408
3084.14	86.4191
3082.76	35.4167
3081.38	71.3964
3080	111.368
3078.62	96.3271
3077.24	71.2734
3075.86	68.207
3074.48	85.1279
3073.1	70.0333
3071.72	45.9309
3070.33	83.8176
3068.95	63.6927
3067.57	44.5618
3066.19	74.4152
3064.8	119.258
3063.42	99.0903
3062.03	33.9125
3060.65	74.7296
3059.26	54.5323
3057.88	66.3251
3056.49	35.1136
3055.11	64.8882
3053.72	28.6545
3052.33	11.4163
3050.95	14.1646
3049.56	34.9098
3048.17	18.6465
3046.78	23.3717
3045.4	26.0931
3044.01	1.80676
3042.62	19.5094
3041.23	-7.79102
3039.84	26.9025
3038.45	-4.41125
3037.06	-19.7317
3035.67	37.9423
3034.28	54.6097
3032.88	-4.72803
3031.49	61.927
3030.1	35.5784
3028.71	-22.7771
3027.31	19.863
3025.92	-24.501
3024.52	-32.8713
3023.13	8.76001
3021.74	-17.6191
3020.34	-39.0017
3018.95	-52.3831
3017.55	-17.7732
3016.16	-2.16284
3014.76	-2.56079
3013.36	-32.9561
3011.96	-22.3604
3010.57	-28.7634
3009.17	-18.1733
3007.77	-15.5806
3006.37	-23.9907
3004.97	-15.4036
3003.57	-21.8232
3002.17	3.76001
3000.77	0.342285
2999.37	-35.0776
2997.97	-42.4995
2996.57	-22.9231
2995.17	0.652832
2993.77	0.227295
2992.37	-11.1985
2990.97	4.37476
2989.56	30.9468
2988.16	-12.4753
2986.76	-31.9048
2985.35	52.6672
2983.95	33.2378
2982.54	3.81494
2981.14	32.386
2979.73	39.9639
2978.33	22.5364
2976.92	-27.8855
2975.51	15.6887
2974.11	31.2678
2972.7	17.8499
2971.29	29.4258
2969.89	45.0093
2968.48	9.59399
2967.07	62.1775
2965.66	50.7654
2964.25	7.35474
2962.84	3.94678
2961.43	-19.4631
2960.02	-9.86768
2958.61	16.7327
2957.2	-1.66724
2955.79	-3.06519
2954.38	14.5403
2952.96	-5.8501
2951.55	31.76
2950.14	7.37549
2948.73	63.9939
2947.31	-18.3875
2945.9	-13.7629
2944.48	-32.1353
2943.07	-3.50488
2941.65	19.1296
2940.24	12.7673
2938.82	26.4092
2937.41	56.0566
2935.99	0.705078
2934.57	-10.6396
2933.16	25.0171
2931.74	28.6794
2930.32	8.34668
2928.9	15.0154
2927.48	26.6899
2926.06	11.3696
2924.64	24.0535
2923.22	28.7412
2921.8	-63.5627
2920.38	41.1343
2918.96	40.8357
2917.54	97.5444
2916.12	39.2554
2914.7	23.9741
2913.28	-1.30273
2911.85	67.4229
2910.43	19.155
2909.01	-11.1069
2907.58	43.6357
2906.16	8.38623
2904.74	11.1394
2903.31	45.8984
2901.88	17.6614
2900.46	-5.56763
2899.03	-48.7905
2897.61	33.9883
2896.18	-16.2246
2894.75	28.5686
2893.33	20.366
2891.9	-36.8296
