3502.52	6.11813
3501.25	-8.91432
3499.98	3.99592
3498.71	-3.19694
3497.44	7.91905
3496.17	29.7821
3494.9	38.2928
3493.62	19.9878
3492.35	19.6641
3491.08	23.0687
3489.8	20.3388
3488.53	14.1707
3487.26	6.24996
3485.98	2.188
3484.71	-10.7959
3483.43	-14.8482
3482.16	-8.41572
3480.88	5.9722
3479.6	2.80163
3478.33	-4.22927
3477.05	-3.57324
3475.77	-2.63475
3474.5	-3.71552
3473.22	4.01904
3471.94	14.3611
3470.66	11.249
3469.38	9.67257
3468.1	0.316367
3466.82	-5.28524
3465.54	-1.78702
3464.26	6.47821
3462.98	5.32541
3461.7	13.1262
3460.42	10.8078
3459.14	-2.24082
3457.86	-8.60196
3456.57	-8.19142
3455.29	-13.3151
3454.01	-5.75567
3452.73	2.67319
3451.44	8.0085
3450.16	-3.81127
3448.87	1.00679
3447.59	8.83627
3446.3	11.6021
3445.02	11.0423
3443.73	3.16216
3442.45	4.49844
3441.16	-6.20107
3439.88	-15.0231
3438.59	-19.5004
3437.3	-12.6792
3436.01	-12.9035
3434.73	6.65928
3433.44	10.9724
3432.15	16.1686
3430.86	-3.61723
3429.57	1.40067
3428.28	-5.96887
3426.99	-5.26119
3425.7	-15.4613
3424.41	-3.59138
3423.12	-1.80363
3421.83	-2.10546
3420.54	-10.7402
3419.24	1.6054
3417.95	1.79218
3416.66	-6.29039
3415.37	-9.75429
3414.07	5.00648
3412.78	1.61128
3411.48	-9.71576
3410.19	-17.7597
3408.9	10.1361
3407.6	17.0055
3406.31	1.91534
3405.01	-1.76828
3403.72	2.78731
3402.42	4.19741
3401.12	-21.1706
3399.82	-14.9202
3398.53	2.52148
3397.23	12.5752
3395.93	11.3048
3394.63	5.23467
3393.33	4.3402
3392.04	-9.52883
3390.74	-4.12011
3389.44	-5.16273
3388.14	-4.4034
3386.84	-9.97181
3385.53	6.32411
3384.23	8.41579
3382.93	7.24724
3381.63	-8.153
3380.33	8.98791
3379.03	6.00845
3377.72	6.95058
3376.42	-6.69494
3375.12	14.7452
3373.81	12.1287
3372.51	4.08412
3371.2	-7.51912
3369.9	13.0149
3368.59	8.2759
3367.29	-3.44452
3365.98	-10.7311
3364.68	-1.82665
3363.37	0.203511
3362.06	0.771609
3360.76	4.45829
3359.45	6.49844
3358.14	-11.7953
3356.83	-14.6007
3355.52	-2.99321
3354.22	30.6814
3352.91	15.706
3351.6	-5.78811
3350.29	-13.434
3348.98	3.14898
3347.67	16.3671
3346.36	7.30005
3345.04	11.9019
3343.73	4.67828
3342.42	2.87549
3341.11	-2.40069
3339.8	12.6965
3338.48	19.8397
3337.17	6.78295
3335.86	1.85209
3334.54	9.71444
3333.23	25.7736
3331.91	15.6302
3330.6	12.3483
3329.28	4.75886
3327.97	2.2987
3326.65	2.60282
3325.34	12.4697
3324.02	12.6187
3322.7	-5.24746
3321.38	-12.743
3320.07	-7.17456
3318.75	17.8549
3317.43	5.33947
3316.11	0.111284
3314.79	-4.06342
3313.47	16.5075
3312.15	13.7433
3310.83	20.376
3309.51	17.9671
3308.19	18.8145
3306.87	9.12933
3305.55	10.4675
3304.23	8.42713
3302.9	13.6884
3301.58	1.88499
3300.26	-0.553849
3298.94	-9.20954
3297.61	-19.2367
3296.29	-15.2788
3294.96	-5.95785
3293.64	10.3548
3292.31	-12.2541
3290.99	-13.3347
3289.66	-23.5974
3288.34	-11.7739
3287.01	-2.9496
3285.68	7.77172
3284.36	4.6455
3283.03	0.761114
3281.7	3.38943
3280.37	14.9764
3279.05	18.7799
3277.72	11.6442
3276.39	-5.97818
3275.06	-1.82963
3273.73	-4.4307
3272.4	-9.64657
3271.07	-9.32496
3269.74	13.1175
3268.41	23.5376
3267.08	9.32095
3265.74	6.98951
3264.41	19.6558
3263.08	26.7844
3261.75	19.1434
3260.41	12.4722
3259.08	23.0672
3257.75	6.23501
3256.41	0.00194432
3255.08	6.88076
3253.74	35.7561
3252.41	12.7623
3251.07	3.98601
3249.74	16.1648
3248.4	31.3692
3247.06	20.8135
3245.73	26.8879
3244.39	23.5018
3243.05	23.4956
3241.71	30.6248
3240.37	50.7473
3239.04	56.6311
3237.7	48.0503
3236.36	38.0264
3235.02	30.4498
3233.68	48.6399
3232.34	53.4135
3231	56.4488
3229.66	49.5423
3228.31	43.3186
3226.97	26.0386
3225.63	12.2156
3224.29	29.3683
3222.94	36.0773
3221.6	40.24
3220.26	47.5298
3218.91	55.2994
3217.57	53.6306
3216.23	48.4049
3214.88	38.5476
3213.53	20.7172
3212.19	22.8492
3210.84	58.3758
3209.5	69.6696
3208.15	66.0086
3206.8	34.6246
3205.46	23.5372
3204.11	28.8795
3202.76	45.4556
3201.41	31.3807
3200.06	16.3749
3198.71	25.8653
3197.36	32.266
3196.01	18.2248
3194.66	12.9669
3193.31	33.3624
3191.96	49.2703
3190.61	47.0487
3189.26	36.539
3187.91	45.2888
3186.56	36.0554
3185.2	25.2822
3183.85	13.1692
3182.5	51.9866
3181.14	45.4892
3179.79	23.6724
3178.44	5.04769
3177.08	29.5035
3175.73	21.8487
3174.37	27.6609
3173.01	39.9438
3171.66	39.5554
3170.3	29.7391
3168.95	35.0809
3167.59	46.5515
3166.23	25.0987
3164.87	31.9531
3163.51	36.6138
3162.16	32.2264
3160.8	15.7202
3159.44	15.4044
3158.08	11.1995
3156.72	9.02383
3155.36	2.6094
3154	23.0249
3152.64	37.3199
3151.28	55.3725
3149.91	40.5064
3148.55	43.1305
